#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
1,"Kilby Girl","The Backseat Lovers",80,162,"","","When We Were Friends",2019-01-27,04:42,33,44,6,4,23,0,10,-10,C♯/D♭,4,2021-02-02,1170VohRSx6GwE6QDCHPPH,"The Backseat Lovers",3B,USCGH1936387
2,"Hot Rod","Dayglow",6,140,"indie rock","Rock","Fuzzybrain",2019-11-14,03:24,71,77,3,0,83,0,10,-7,G,4,2021-02-02,0zePbRMJ9sd7wsZRlbPQua,"Very Nice Records",9B,TCADU1861897
3,"Brazil","Declan McKenna",85,121,"","","What Do You Think About the Car?",2017-04-13,04:12,69,62,9,0,67,0,0,-5,E,4,2021-02-02,4sNG6zQBmtq7M8aeeKJRMQ,"Columbia",12B,GBARL1500856
4,"Pleaser","Wallows",68,149,"indie","Pop, Rock","Pleaser",2017-04-12,03:07,50,91,13,0,39,0,20,-4,A,4,2021-02-02,11zf7m4vw9Ze7cer9Nyhk1,"Atlantic Records",11B,USAT21801170
5,"Televised","HUNNY",62,108,"indie pop","Pop, Rock","Windows I",2017-05-26,03:14,59,75,0,0,43,0,10,-8,G#/A♭,4,2021-02-02,35Ki1lvKPC2sFBD3GmKdRG,"Epitaph",4B,QM24S1701430
6,"didya think","Arlie",59,140,"","","Wait",2018-09-19,03:20,47,89,0,0,71,0,50,-3,E,4,2021-02-02,4HOg84QsolNLzNp08qZ3sX,"Atlantic Records",12B,USAT21704742
7,"Buttercup","Hippo Campus",61,109,"","","Landmark",2017-02-24,03:46,62,76,20,0,20,0,10,-4,A,4,2021-02-02,6iCJCZqDJjmBxt07Oid6FI,"Grand Jury (RED)",11B,QM5BK1600122
8,"Tongue Tied","GROUPLOVE",83,113,"indie","Pop, Rock","Never Trust a Happy Song",2011-09-02,03:38,56,94,1,0,37,0,10,-6,D#/E♭,4,2021-02-02,0GO8y8jQk1PkHzS31d699N,"Canvasback/ATL",5B,USAT21101334
9,"Talk Too Much","COIN",70,104,"","","How Will You Know If You Never Try",2017-04-21,03:07,60,89,1,0,48,0,30,-5,E,4,2021-02-02,4djIFfof5TpbSGRZUpsTXq,"StarTime International/Columbia",12B,USSM11602662
10,"Goodie Bag","Still Woozy",74,138,"bedroom pop","Pop","Goodie Bag",2017-11-05,02:26,74,52,82,0,62,10,20,-12,G minor,4,2021-02-02,4vHNeBWDQpVCmGbaccrRzi,"Still Woozy Productions Inc., under exclusive license to Interscope Records",6A,QZANL1712241
11,"Cold Cold Man","Saint Motel",67,111,"","","My Type EP",2014-08-16,03:50,61,66,1,0,51,0,10,-5,A,4,2021-02-02,6RKGBcDtgzXx21zUjpeu6F,"Parlophone UK",11B,GBAYE1400934
12,"Freakin' Out On the Interstate","Briston Maroney",71,144,"","","Freakin' Out On The Interstate (Acoustic Version [Live])",2020-07-10,04:11,45,79,39,0,36,0,30,-5,E,4,2021-02-02,0awZwmlC6pxH65KTZpadmX,"Canvasback/ATL",12B,QZBRF1882980
13,"Seventeen","Peach Pit",55,92,"","","Sweet FA",2018-06-27,03:36,56,89,1,1,81,0,10,-5,B,4,2021-02-02,0SBariQWfKjoslW2XSIFOm,"Columbia",1B,USSM11805166
14,"Dance, Baby!","boy pablo",64,122,"bedroom pop","Pop","Roy Pablo",2017-05-19,03:18,60,60,4,0,86,0,30,-9,A,4,2021-02-02,5EV4bGHxVN0kHpcAFvgnTt,"777 Music",11B,USQY51745799
15,"Are You Bored Yet? (feat. Clairo)","Wallows,Clairo",82,120,"indie, bedroom pop","Pop, Rock","Nothing Happens",2019-03-22,02:58,68,68,16,0,64,0,20,-6,G#/A♭ minor,4,2021-02-02,57RA3JGafJm5zRtKJiKPIm,"Atlantic Records",1A,USAT21812258
16,"The Less I Know The Better","Tame Impala",88,117,"indie, psychedelic pop","Pop, Rock","Currents",2015-07-17,03:36,64,74,1,1,79,0,10,-4,E,4,2021-02-02,6K4t31amVTZDgR3sKmwUJJ,"Universal Music Australia Pty. Ltd.",12B,AUUM71500303
17,"New Flesh","Current Joys",0,166,"","","Wild Heart",2013-01-02,02:47,62,59,89,50,70,0,0,-16,A,4,2021-02-02,6TEiFwaiHERpdfG6WnGed1,"Current Joys",11B,TCACS1660968
18,"Moving On","Sarah and the Sundays",3,125,"","","So You're Mad About the Cups",2019-05-19,02:39,73,70,16,0,79,0,30,-6,A,4,2021-02-02,2ndjM095ej5deq3nnhzVkU,"Sarah and the Sundays",11B,TCAEF1960088
19,"Raspberry","GROUPLOVE",60,105,"indie","Pop, Rock","Spreading Rumours",2013-09-17,03:16,49,78,3,0,45,0,10,-5,D#/E♭,4,2021-02-02,1F5A4LpF8ylUVtPoMAvNvn,"Canvasback/ATL",5B,USAT21301610
20,"Crash My Car","COIN",1,184,"","","Dreamland",2020-02-21,03:08,24,65,0,1,53,0,30,-6,F,5,2021-02-02,0X5mtNbqxbiTYkwj0CQc2f,"The Committee for Sound & Mind",7B,USSM11902799
21,"Out of My League","Fitz and The Tantrums",80,170,"","","More Than Just a Dream (Deluxe Edition)",2013-05-07,03:29,55,97,4,0,53,0,30,-4,A minor,4,2021-02-02,2AYEOC02WLhUiOoaig2SEH,"Elektra (NEK)",8A,USAT21300149
22,"Sweet Talk","Saint Motel",66,117,"","","saintmotelevision",2016-10-21,03:12,67,84,4,0,71,0,20,-4,C♯/D♭,4,2021-02-02,6kcHg7XL6SKyPNd78daRBL,"Elektra (NEK)",3B,USAT21602338
23,"Daft Pretty Boys","Bad Suns",1,137,"","","Disappear Here",2016-09-16,03:07,66,84,6,0,61,0,0,-5,G#/A♭,4,2021-02-02,41d2Q6DHcM20OdzynkRtvf,"Vagrant Records",4B,QMRSZ1600419
24,"Shampoo Bottles","Peach Pit",65,107,"","","You and Your Friends",2020-04-03,03:44,65,44,2,0,33,0,0,-10,G#/A♭,4,2021-02-02,2INUkDPCO1eQlOFmIN5VAC,"Columbia",4B,USSM11914411
25,"Feeling Lonely","boy pablo",59,118,"bedroom pop","Pop","Soy Pablo",2018-10-05,03:17,63,54,1,0,89,0,10,-10,F#/G♭ minor,4,2021-02-02,5uIRujGRZv5t4fGKkUTv4n,"U OK?",11A,NOV7L1802030
26,"British Bombs","Declan McKenna",59,132,"","","British Bombs",2019-08-19,04:57,67,87,5,0,69,0,30,-6,F#/G♭,4,2021-02-02,4ZdmTNaBTErD8n9AQE0YaX,"High Quality Popular Music",2B,GBARL1900810
27,"Vowels (and the Importance of Being Me)","HUNNY",55,150,"indie pop","Pop, Rock","Vowels (and the Importance of Being Me)",2016-04-08,03:04,48,88,0,0,72,0,10,-5,E,4,2021-02-02,2yfu1w0yFYHAHnr4p5JS7V,"Epitaph",12B,TCACN1666155
28,"Electric Love","BØRNS",82,120,"","","Dopamine",2015-10-16,03:38,61,80,1,0,52,0,20,-8,F#/G♭ minor,4,2021-02-02,2GiJYvgVaD2HtM8GqD9EgQ,"UMGRI Interscope",11A,USUM71416307
29,"Cooks","Still Woozy",63,77,"bedroom pop","Pop","Cooks",2017-07-16,02:54,45,58,43,1,70,0,20,-10,E minor,4,2021-02-02,75TDPu9k7Yv3IovdYaNCwk,"Still Woozy Productions Inc., under exclusive license to Interscope Records",9A,UST8K1799101
30,"I Love You So","The Walters",5,76,"","","Songs for Dads",2014-11-28,02:40,58,67,65,0,50,0,10,-5,A#/B♭,4,2021-02-02,1175r6ZmkUjX8dRJLz9Ohk,"The Walters",6B,TCACC1438995
31,"Sunflower","Rex Orange County",2,130,"bedroom pop","Pop","Sunflower",2017-03-22,04:12,38,77,65,0,57,0,50,-4,F#/G♭,4,2021-02-02,4EpZ4eYuZOwPSSwyqpdHnJ,"Rex Orange County",2B,US23A1500468
32,"Honeypie","JAWNY",79,115,"bedroom pop","Pop","For Abby",2020-10-27,02:15,74,69,6,0,94,0,10,-4,F minor,4,2021-02-02,6FfLg6FFqhCsrFOaHIGkg0,"Johnny Utah LLC",4A,GBKPL1946902
33,"Trouble","Cage The Elephant",75,78,"modern rock","Rock","Tell Me I'm Pretty",2015-12-18,03:45,47,62,39,0,30,0,10,-6,C,4,2021-02-02,5n0CTysih20NYdT2S0Wpe8,"RCA Records Label",8B,USRC11502826
34,"Sit Next to Me","Foster The People",77,97,"","","Sacred Hearts Club",2017-07-21,04:03,64,74,12,0,66,0,60,-5,F#/G♭ minor,4,2021-02-02,4BdGO1CaObRD4La9l5Zanz,"Columbia",11A,USSM11704909
35,"Cough Syrup","Young the Giant",73,129,"","","Young The Giant (Special Edition)",2011-00-00,04:09,53,72,3,0,23,0,10,-7,B minor,3,2021-02-02,1UqhkbzB1kuFwt2iy4h29Q,"Roadrunner Records",10A,NLA321090389
36,"Small Talk","Briston Maroney",62,130,"","","Indiana",2019-05-17,03:18,61,64,29,0,44,0,10,-8,C,4,2021-02-02,5kBYMymc2d3h164QqEHwRL,"Canvasback/ATL",8B,USAT21901843
37,"Freaks","Surf Curse",3,180,"indie","Pop, Rock","Buds",2015-05-10,02:27,35,94,0,56,40,0,0,-10,A,4,2021-02-02,0HUTL8i4y4MiGCPId7M7wb,"Big Joy Records",11B,TCACA1429223
38,"Stella Brown","Jelani Aryeh",54,125,"","","Stella Brown",2020-04-03,03:07,72,48,21,8,59,0,20,-8,D,4,2021-02-02,4gwltSjdrzKtKz9dlk2Wja,"No Matter",10B,USA2P2010684
39,"Dope on a Rope","The Growlers",57,146,"surf rock","Rock","City Club",2016-09-30,04:10,42,90,0,0,74,10,30,-4,G,4,2021-02-02,76c1AuZodByXM3X2k48wju,"Cult Records",9B,QMKBG1600048
40,"Silhouettes","Colony House",0,165,"","","When I Was Younger",2014-07-22,02:57,48,76,1,0,57,0,0,-7,G#/A♭,4,2021-02-02,612JlaWJl5l6VIrcBck5QB,"Descendant Records",4B,USA5W1400128
41,"Loving Is Easy (feat. Benny Sings)","Rex Orange County,Benny Sings",5,117,"bedroom pop, ","Pop","Loving Is Easy (feat. Benny Sings)",2017-10-11,02:35,76,61,22,0,54,0,10,-8,D#/E♭,4,2021-02-02,5EYi2rH4LYs6M21ZLOyQTx,"Rex Orange County",5B,GBKPL1789493
42,"Looking Out for You","Joy Again",4,101,"","","Looking Out for You",2015-11-06,02:59,68,90,9,6,94,0,0,-5,A,4,2021-02-02,1lpLrlyweOShEKXT1bpcDd,"Never Grow Up Records",11B,GBJET1500070
43,"Kids","Current Joys",8,113,"","","Kids",2015-03-08,04:29,83,66,51,40,90,0,0,-10,F#/G♭,4,2021-02-02,6ixkZ2Q9gQeh52C6GxbETg,"Current Joys",2B,TCACS1677524
44,"Boys Will Be Bugs","Cavetown",70,179,"bedroom pop","Pop","Animal Kingdom",2019-04-12,05:29,49,53,0,0,45,0,10,-12,C♯/D♭,4,2021-02-02,6suYoN4gFkanqOBn5yRnJC,"Oat Milk Industries and Many Hats Endeavors",3B,USL4Q1849675
45,"505","Arctic Monkeys",85,140,"indie, garage rock","Rock, Pop","Favourite Worst Nightmare (Standard Version)",2007-04-24,04:13,52,85,0,0,23,0,0,-6,C,4,2021-02-02,58ge6dfP91o9oXMzq3XkIS,"Domino/Warner Records",8B,GBCEL0700074
46,"Mind Over Matter","Young the Giant",75,155,"","","Mind Over Matter",2014-01-17,04:04,47,76,0,0,29,0,10,-4,C,4,2021-02-02,5Az8KU81g2aLBbJN67F2CI,"Fueled By Ramen",8B,USAT21304149
47,"Disco","Surf Curse",0,173,"indie","Pop, Rock","Heaven Surrounds You",2019-09-13,02:32,48,62,3,0,78,0,10,-9,B minor,4,2021-02-02,644hazYIWNQq4URUn7CPnQ,"Danger Collective Records",10A,QM6MZ1965210
48,"Sweater Weather","The Neighbourhood",93,124,"","","I Love You.",2013-04-22,04:00,61,81,5,2,40,0,10,-3,A#/B♭,4,2021-02-02,2QjOHCTQ1Jl3zawyYOpxh6,"Columbia",6B,USSM11300080
49,"Take a Walk","Passion Pit",67,101,"indie","Pop, Rock","Gossamer",2012-07-23,04:24,57,76,3,0,45,0,30,-6,B,4,2021-02-02,4Sfa7hdVkqlM8UW5LsSY3F,"Columbia",1B,USSM11202617
50,"Electric Feel","MGMT",83,103,"indie","Pop, Rock","Oracular Spectacular",2007-12-14,03:49,76,80,7,28,56,0,30,-4,C♯/D♭,3,2021-02-02,3FtYbEfBqAlGO46NUDQSAt,"Red Ink/Columbia",3B,USSM10702131
51,"Feels Like We Only Go Backwards","Tame Impala",78,150,"indie, psychedelic pop","Pop, Rock","Lonerism",2012-01-01,03:12,30,90,3,64,49,0,10,-2,D minor,4,2021-02-02,0LtOwyZoSNZKJWHqjzADpW,"Modular",7A,AUUM71200493
52,"Everybody Talks","Neon Trees",82,155,"","","Picture Show",2012-01-01,02:57,47,92,0,0,72,0,30,-4,G#/A♭,4,2021-02-02,2iUmqdfGZcHIhS3b9E9EWq,"Mercury Records",4B,USUM71119189
53,"Chicken","Your Neighbors",59,93,"","","Chicken",2018-04-01,03:27,57,76,3,0,66,0,50,-8,A#/B♭ minor,4,2021-02-02,7fPUzdTdRD8xIJUOq0uX6n,"Your Neighbors",3A,uscgj1878454
54,"affection","BETWEEN FRIENDS",2,180,"","","we just need some time together",2018-04-05,03:55,27,56,52,0,30,20,0,-7,D,4,2021-02-02,2lTtnKQgjbrBA1qnOFhBkP,"Artbeatz",10B,USQX91800782
55,"Pretty Girl","Clairo",78,112,"bedroom pop","Pop","Pretty Girl",2017-08-04,02:58,93,61,59,0,70,0,0,-4,C,4,2021-02-02,0KyAGiNGUytG5JLxJu4F6l,"FADER Label",8B,TCADF1795049
56,"Pumped Up Kicks","Foster The People",87,128,"","","Torches",2011-05-23,03:59,73,71,14,12,97,0,10,-6,F minor,4,2021-02-02,7w87IxuO7BDcJ3YUqCyMTT,"Columbia",4A,USSM11002931
57,"Tungs","The Frights",52,106,"surf rock, garage rock","Rock","You Are Going to Hate This",2016-02-12,02:50,56,62,7,0,50,10,50,-11,C♯/D♭ minor,4,2021-02-02,4WYwP4V2SGCUXJGEha0ODM,"Dangerbird Records",12A,US3R21612405
58,"Candy Wrappers","Summer Salt",45,95,"","","So Polite",2017-07-18,03:14,69,55,70,42,48,0,30,-7,F,4,2021-02-02,2WrzwxqDxBWcWYkk9DAJ9j,"Cherry Lime Records",7B,QZ8LD1739331
59,"Swing Lynn","Harmless",1,165,"","","I'm Sure",2012-08-14,05:21,46,95,5,75,48,0,10,-2,D,4,2021-02-02,6hIOunhsLUT66KQgZV5dMD,"Harmless",10B,TCACS1610798
60,"Breezeblocks","alt-J",73,150,"indie, indie rock","Pop, Rock","An Awesome Wave",2012-09-18,03:47,62,66,10,0,29,0,20,-7,F,4,2021-02-02,3n69hLUdIsSa1WlRmjMZlW,"Canvasback/ATL",7B,GBZUZ1200067
61,"blind","ROLE MODEL",65,150,"bedroom pop","Pop","our little angel - EP",2020-10-21,02:33,77,66,14,0,69,0,0,-5,C,4,2021-02-02,0NuWgxEp51CutD2pJoF4OM,"Interscope Records",8B,USUM72010617
62,"blackboard.edu","Arlie",38,129,"","","blackboard.edu",2018-03-06,03:39,58,71,2,0,68,0,50,-4,B minor,4,2021-02-02,4ksGtCNk3pETRk6NcvSkca,"Atlantic Records",10A,USAT21800854
63,"Close To You","Dayglow",10,140,"indie rock","Rock","Close To You",2021-01-11,03:14,88,65,43,0,83,0,0,-6,F#/G♭,4,2021-02-02,4ReJJcpW8HtVnqzhf6DwNV,"Very Nice Records",2B,GBKPL2035998
64,"we fell in love in october","girl in red",4,130,"bedroom pop","Pop","we fell in love in october / forget her",2018-11-21,03:04,57,37,11,18,24,0,10,-13,G,4,2021-02-02,1BYZxKSf0aTxp8ZFoeyM3d,"world in red",9B,GBKPL1828677
65,"Babydoll","Dominic Fike",84,168,"","","Don't Forget About Me, Demos",2018-10-16,01:37,76,60,11,0,85,10,0,-5,G minor,4,2021-02-02,7yNf9YjeO5JXUE3JEBgnYc,"Columbia",6A,USQX91802457
66,"Dontmakemefallinlove","Cuco",1,104,"bedroom pop","Pop","Chiquito",2018-05-04,03:27,39,90,37,43,84,0,0,-5,G#/A♭,4,2021-02-02,6zHyWsqTzT6Fympdy9KQDQ,"Cuco",4B,GBKPL1806792
67,"Sunflower, Vol. 6","Harry Styles",70,160,"","","Fine Line",2019-12-13,03:41,57,85,0,0,86,0,10,-7,G minor,4,2021-02-02,6iYMfxznTBlcVOgRHab2W0,"Columbia",6A,USSM11912593
68,"Was It Something I Said","MyKey",56,107,"bedroom pop","Pop","Was It Something I Said",2019-07-26,03:40,59,72,62,0,84,0,10,-7,F#/G♭,4,2021-02-02,65j65yDSE06CNKAPjsHoJt,"Warner Records",2B,TCAEI1908552
69,"Lemon Boy","Cavetown",65,140,"bedroom pop","Pop","Lemon Boy",2018-01-01,04:32,51,48,19,0,32,0,0,-10,E,4,2021-02-02,3Yvk0ZLxMlt6ioasvdN6vB,"Oat Milk Industries and Many Hats Endeavors",12B,USCGH1805100
70,"Dissolve","Absofacto,NITESHIFT",62,85,"","","Thousand Peaces",2017-11-03,03:44,69,58,23,0,87,0,0,-11,F#/G♭ minor,4,2021-02-02,7pBrj5rt4SSxXwFKOyZfHR,"2017 Absofacto",11A,USAT21704522
71,"i wanna be your girlfriend","girl in red",1,156,"bedroom pop","Pop","i wanna be your girlfriend",2018-03-02,03:24,54,38,2,0,34,0,30,-14,G,4,2021-02-02,3h3pOvw6hjOvZxRUseB7h9,"world in red",9B,GBLFP1815318
72,"Roddy","Djo",0,180,"psychedelic pop","Pop, Rock","Twenty Twenty",2019-09-13,04:12,56,52,11,2,68,0,0,-9,C,4,2021-02-02,20WSCvv9qfQHzYzTaLyXHH,"Djo",8B,GBKPL1959394
73,"Wish Me Luck","Wallows",41,142,"indie","Pop, Rock","Remote",2020-10-23,03:45,56,72,6,0,20,0,30,-5,G#/A♭,4,2021-02-02,0HH8q4b3CWuSeIzF4pF6vK,"Atlantic Records",4B,USAT22005323
74,"Gorilla","Bruno Mars",67,140,"","","Unorthodox Jukebox",2012-12-07,04:04,72,54,45,0,64,0,10,-7,G,4,2021-02-02,2ih2U8ttFzCjnQ5njF3SrR,"Atlantic Records",9B,USAT21206908
75,"Scrawny","Wallows",69,138,"indie","Pop, Rock","Nothing Happens",2019-03-22,02:46,64,82,0,6,80,0,10,-5,F#/G♭ minor,4,2021-02-02,1pNUmVxDiE8t6P1XxcZAv8,"Atlantic Records",11A,USAT21812259
76,"These Days","Wallows",65,93,"indie","Pop, Rock","Spring EP",2018-04-06,03:22,66,67,4,3,87,0,0,-7,C,4,2021-02-02,4gZDCOFuLCxCRWNhSEcOtJ,"Atlantic Records",8B,USAT21800737
77,"Remember When","Wallows",74,82,"indie","Pop, Rock","Nothing Happens",2019-03-22,02:35,50,71,0,0,51,0,70,-6,B minor,4,2021-02-02,5naar7XewEOAjOywIp6Jjq,"Atlantic Records",10A,USAT21812263
78,"Why Do You Feel So Down","Declan McKenna",62,115,"","","What Do You Think About the Car?",2017-04-13,03:40,56,91,6,0,45,0,10,-6,G,4,2021-02-02,5Bge1Dsqjc14hhGguYML5w,"Columbia",9B,GBARL1601807
79,"Can I Call You Tonight?","Dayglow",8,130,"indie rock","Rock","Fuzzybrain",2019-11-14,04:38,64,84,13,91,50,0,40,-7,A,4,2021-02-02,64lsIF5pw0sJY0gV5kz0RN,"Very Nice Records",11B,TCADL1825079
80,"OK","Wallows",65,102,"indie","Pop, Rock","OK",2020-03-20,03:13,72,63,1,1,82,0,10,-6,G,4,2021-02-02,0APAKxMXB7jdDs4kw1l30y,"Atlantic Records",9B,USAT22000802
81,"Maple Syrup","The Backseat Lovers",74,153,"","","When We Were Friends",2019-01-27,04:03,54,53,4,5,38,0,0,-10,D,3,2021-02-02,4MXE6VCvTsQitHWrAxj7Kg,"The Backseat Lovers",10B,USHM91827808
82,"Drunk on Halloween","Wallows",54,101,"indie","Pop, Rock","Drunk on Halloween",2018-10-12,03:57,63,63,23,0,77,0,0,-4,F#/G♭,4,2021-02-02,0z9dPcBhJvqO06QMaKelUE,"Atlantic Records",2B,USAT21811471
83,"Listerine","Dayglow",0,135,"indie rock","Rock","Fuzzybrain",2019-11-14,03:35,69,58,17,82,90,0,30,-12,B,4,2021-02-02,5LEVjmo2QweDHc7k19aFcp,"Very Nice Records",1B,GBKPL1971954
84,"False Direction","Dayglow",0,150,"indie rock","Rock","Fuzzybrain",2019-11-14,04:37,68,58,3,0,77,0,10,-10,B,4,2021-02-02,3IxKc2OLHw5ltmUkQKoUkV,"Very Nice Records",1B,TCADQ1861725
85,"Pictures of Girls","Wallows",62,155,"indie","Pop, Rock","Spring EP",2018-04-06,03:24,44,82,0,1,49,0,0,-6,F#/G♭,4,2021-02-02,415dK4glwDO7fXxYg3np8B,"Atlantic Records",2B,USAT21800731
86,"You Know It","Colony House",60,158,"","","Only The Lonely",2017-01-13,03:02,40,96,4,0,57,10,10,-3,D#/E♭,4,2021-02-02,169pWCmfvVazzcL4EXFPgL,"Descendant Records/RCA Records",5B,QMTAA1600045
87,"My Little","Ryan Leahan",44,139,"","","Platinum Green",2019-01-17,02:02,33,71,17,0,45,0,50,-6,B minor,4,2021-02-02,4E3U39bAmc61R0hZu2xciI,"Ryan Leahan",10A,QZ4JJ1939282
88,"big fat mouth","Arlie",53,128,"","","Wait",2018-09-19,03:38,61,83,7,0,86,0,10,-5,D,4,2021-02-02,0ZiGRciYMWrDvCPNM0T21o,"Atlantic Records",10B,USAT21800744
89,"Dræm Girl","No Vacation",1,173,"bedroom pop, dream pop","Pop, Rock","Summer Break Mixtape",2015-07-15,03:54,19,95,0,72,26,20,30,-6,D,4,2021-02-02,6lbLn5iL2NBJnbib7bTXMn,"No Vacation",10B,USHM81626735
90,"Malibu 1992","COIN",58,147,"","","How Will You Know If You Never Try",2017-04-21,05:41,56,32,6,13,50,0,10,-8,F#/G♭,4,2021-02-02,0nMqu5vN44GNv8UOQxmBJK,"StarTime International/Columbia",2B,USSM11701133
91,"1980s Horror Film II","Wallows",56,116,"indie","Pop, Rock","1980s Horror Film II",2018-10-11,03:55,59,66,0,1,27,0,0,-5,D,4,2021-02-02,3VzULnaqPKf1deQyZ5W4Ah,"Atlantic Records",10B,USAT21811470
92,"Japanese Posters","Rebounder",0,95,"","","Japanese Posters",2018-03-02,02:36,67,63,1,0,80,0,20,-7,F#/G♭ minor,4,2021-02-02,6ztalf0qthMhvcqVxL7v6I,"Rebounder",11A,QM24S1802607
93,"Slow Angel","Rebounder",0,172,"","","Slow Angel",2019-09-12,02:32,40,76,0,0,56,0,20,-7,C,4,2021-02-02,7CEvfOY6Sx35SGoareC0eV,"Rebounder",8B,QZ93L1960242
94,"iloveyou","BETWEEN FRIENDS",0,92,"","","we just need some time together",2018-04-05,02:46,63,59,11,0,35,0,30,-7,A#/B♭,4,2021-02-02,0ygr1n1Xk1UvWrzJXjVVng,"Artbeatz",6B,USQX91800785
95,"Fall for Her (Nobody Else)","Runner and Bobby",44,166,"","","Fall for Her (Nobody Else)",2019-12-29,03:48,56,82,11,4,21,0,0,-10,C,4,2021-02-02,7ygzSVrqKC2vfd3rNzZWEg,"Runner and Bobby",8B,QZK6M1901179
96,"CAN YOU HEAR THE MOON","Grady",51,146,"","","The in Between",2019-10-25,03:02,34,50,2,0,50,0,40,-6,F#/G♭ minor,4,2021-02-02,7pcANiSH8mEKLUIPAxiSDr,"TMWRK Records, LLC",11A,QMBZ91919576
97,"Sports","Beach Bunny",4,186,"","","Sports",2018-01-01,02:44,23,88,0,3,52,0,0,-5,A,4,2021-02-02,77G0k1La0c5Dw8bAFANcyp,"Mom+Pop",11B,QZAPG1780549
98,"Television / So Far So Good","Rex Orange County",3,165,"bedroom pop","Pop","Apricot Princess",2017-04-26,04:22,41,51,59,0,32,0,10,-8,F,4,2021-02-02,5OUTFH5acycdnf8OVo21Gv,"Rex Orange County",7B,US23A1500497
99,"Corduroy Dreams","Rex Orange County",1,114,"bedroom pop","Pop","Bcos U Will Never B Free",2016-11-07,03:26,61,31,65,0,22,0,10,-14,E,4,2021-02-02,02tvc9CFnTyHuSRlGeNv9w,"Rex Orange County",12B,US23A1500300
100,"Make Me Your Queen","Declan McKenna",57,125,"","","What Do You Think About the Car?",2017-04-13,03:41,49,67,0,0,26,0,10,-6,D,4,2021-02-02,5QJuMhGWTUB4t9BqR7ndL3,"Columbia",10B,GBARL1601811
101,"Song for Me","Greer",49,103,"","","Song for Me",2019-01-05,03:28,32,91,3,4,40,0,10,-5,A#/B♭,3,2021-02-02,0QtWg6I0Y6WM4uoX523SH3,"Epitaph",6B,QZ4JJ1912262
102,"Nothing Has Changed","The Polar Boys",0,145,"","","Nothing Has Changed",2019-10-25,03:34,46,77,2,1,61,0,30,-6,C♯/D♭,4,2021-02-02,36jDABK9TQixIZOZylPy04,"The Polar Boys LLC",3B,GBKPL1972591
103,"Black Licorice","Peach Pit",55,124,"","","You and Your Friends",2020-04-03,03:39,69,54,3,0,43,0,10,-9,A,4,2021-02-02,2wH52gGTG6rBVWSc6aEczN,"Columbia",11B,USSM11914404
104,"It's Only Right","Wallows",53,154,"indie","Pop, Rock","Spring EP",2018-04-06,04:34,45,66,0,0,46,0,10,-7,B minor,4,2021-02-02,49shtsiVxakpVGxSltpgjX,"Atlantic Records",10A,USAT21800932
105,"Clean Me Up","Thomas Headon",41,92,"","","Clean Me Up",2019-11-29,02:45,63,40,52,0,53,10,0,-10,C,4,2021-02-02,6zUw4QJytKkTBhwbRC6OiM,"Thomas Headon",8B,QZHNB1944227
106,"Afterglow","THE DRIVER ERA",0,128,"","","X",2019-06-28,03:11,70,60,44,0,79,0,10,-7,F#/G♭,4,2021-02-02,2KKBlK4IZUdjlJ7F0WGzU6,"BMG Rights Management (US) LLC",2B,TCADU1827769
107,"Beach Bummer","No Vacation",0,130,"bedroom pop, dream pop","Pop, Rock","Amo XO",2015-04-06,02:28,69,78,7,24,76,0,10,-5,A#/B♭,4,2021-02-02,4loxhrC7MqARWyHLofmhtW,"No Vacation",6B,USHM81626723
108,"Summer","L. Martin",28,145,"","","Summer",2019-06-28,02:29,66,68,12,0,54,0,10,-8,A,4,2021-02-02,48lgpCEjN5p5rYxpNW6GSl,"Peggy Records",11B,QM24S1921803
109,"hello!","ROLE MODEL",57,126,"bedroom pop","Pop","oh, how perfect",2019-11-13,03:08,79,46,51,0,56,0,10,-4,A#/B♭,4,2021-02-02,7a2IJHzw9WJjoknwdnCop0,"Interscope Records",6B,USUM71919494
110,"Portland","Bowling Shoes",38,75,"","","Bowling Shoes",2018-06-25,02:32,66,58,12,0,73,20,30,-10,C,4,2021-02-02,110NFrhyUhxxRmMCTdzF2R,"Bowling Shoes",8B,TCADS1805049
111,"A Kiss","THE DRIVER ERA",0,170,"","","A Kiss / Forever Always",2019-10-25,04:31,70,92,21,0,64,20,10,-5,F#/G♭,4,2021-02-02,69IosokH54HzpJZoFIIy74,"BMG Rights Management (US) LLC",2B,QMRSZ1902134
112,"Ribs","Lorde",2,128,"","","Pure Heroine (Extended)",2013-01-01,04:18,51,47,53,61,4,0,10,-9,E,4,2021-02-02,0TEekvXTomKt3hdXDZxxeW,"Universal Music New Zealand Limited",12B,NZUM71300122
113,"Bittersweet","Greer",43,150,"","","Bittersweet",2019-03-15,03:55,29,88,0,0,41,10,0,-8,F,4,2021-02-02,7uHPhUoT4YTPSoH4VkmdUt,"Epitaph",7B,QZES51909909
114,"Darling","Christian Leave",47,129,"","","Milksop / Darling",2019-06-14,02:45,66,55,18,0,20,0,20,-8,C,4,2021-02-02,2Fw4gGClr8zVFZVwIRjyWK,"Warner Records",8B,QM38F1900012
