#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
1,"I Want You Back","The Jackson 5",62,98,"motown, christmas","Pop, R&B","Greatest Hits",1971-01-01,02:58,67,67,44,0,95,0,20,-6,G#/A♭,4,2021-02-20,2OSfEYKhlSsLx6vn4O75RK,"Motown",4B,USMO19400306
2,"I Gotta Feeling","Black Eyed Peas",10,128,"","","THE E.N.D. (THE ENERGY NEVER DIES)",2009-01-01,04:49,74,77,9,0,61,0,50,-6,C,4,2021-02-20,4vp2J1l5RD4gMZwGFLfRAu,"Interscope",8B,USUM70965169
3,"Shape of You","Ed Sheeran",91,96,"soft pop","Pop","÷ (Deluxe)",2017-03-03,03:53,83,65,58,0,93,0,0,-3,C♯/D♭ minor,4,2021-02-20,7qiZfU4dY1lWllzX7mPBI3,"Atlantic Records UK",12A,GBAHS1600463
4,"Treasure","Bruno Mars",81,116,"","","Unorthodox Jukebox",2012-12-07,02:58,87,69,4,0,94,0,30,-5,F minor,4,2021-02-20,55h7vJchibLdUkxdlX3fK7,"Atlantic Records",4A,USAT21206909
5,"Love Yourself","Justin Bieber",87,100,"","","Purpose (Deluxe)",2015-11-13,03:53,61,38,84,0,52,40,20,-10,E,4,2021-02-20,50kpGaPAhYJ3sGmk6vplg0,"RBMG/Def Jam",12B,USUM71516761
6,"See You Again (feat. Charlie Puth)","Wiz Khalifa,Charlie Puth",4,80,"rap, soft pop, pop","Pop, Hip Hop","See You Again (feat. Charlie Puth)",2015-03-10,03:49,69,48,37,0,28,0,0,-8,A#/B♭,4,2021-02-20,7wqSzGeodspE3V6RBD5W8L,"Atlantic Records",6B,USAT21500313
7,"One Call Away","Charlie Puth",60,91,"soft pop, pop","Pop","Nine Track Mind",2016-01-29,03:14,67,61,40,0,47,0,10,-5,C♯/D♭,4,2021-02-20,7soJgKhQTO8hLP2JPRkL5O,"Artist Partner",3B,USAT21502703
8,"Payphone","Maroon 5,Wiz Khalifa",0,110,"pop, rap","Pop, Hip Hop","Payphone",2012-01-01,03:51,75,76,2,0,50,0,30,-5,E,4,2021-02-20,0iyEaciAmtiv8xMkBg97Fy,"A&M / Octone Records",12B,USUM71203347
9,"Rude","MAGIC!",67,144,"","","Rude",2013-10-11,03:44,74,81,4,0,90,0,30,-4,C♯/D♭,4,2021-02-20,3tCwjWLicbjsMCvXhN0WOE,"Latium Records/RCA Records",3B,CAV161300016
10,"Closer","The Chainsmokers,Halsey",89,95,"","","Closer",2016-07-29,04:04,75,52,41,0,66,0,10,-6,G#/A♭,4,2021-02-20,7BKLCZ1jbUBVqRi2FVlTVw,"Disruptor Records/Columbia",4B,USQX91601347
11,"Brown Eyed Girl","Van Morrison",84,151,"","","Blowin' Your Mind!",1967-09,03:03,49,58,19,0,91,0,40,-11,G,4,2021-02-20,3yrSvpt2l1xhsV9Em88Pul,"Columbia/Legacy",9B,USSM16700357
12,"Lush Life","Zara Larsson",5,98,"","","Lush Life",2015-06-09,03:21,69,71,13,0,80,0,20,-4,G minor,4,2021-02-20,0r4SsYcwvd8URat6AS2m6f,"Epic/Record Company TEN",6A,SEWEE1500509
13,"Don't Stop Me Now - Remastered 2011","Queen",77,156,"classic rock, rock, glam rock","Rock","Jazz (Deluxe Remastered Version)",1978-11-10,03:29,56,87,5,0,60,10,70,-5,F,4,2021-02-20,7hQJA50XrCWABAu5v6QZ4i,"Hollywood Records",7B,GBUM71029610
14,"Somebody That I Used To Know","Gotye,Kimbra",80,129,"","","Making Mirrors",2011-01-01,04:04,86,50,59,0,72,0,10,-7,C,4,2021-02-20,4wCmqSrbyCgxEXROQE6vtV,"Samples & Seconds / Republic",8B,AUZS21100040
15,"Sugar","Maroon 5",83,120,"pop","Pop","V",2014-09-02,03:55,75,79,6,0,88,0,0,-7,C♯/D♭,4,2021-02-20,2iuZJX9X9P0GKaE93xcPjk,"Interscope Records*",3B,USUM71410340
16,"Ain't No Mountain High Enough","Marvin Gaye,Tammi Terrell",3,130,"motown, soul, northern soul, quiet storm","Pop, R&B, Blues","United",1967-08-29,02:31,66,60,43,0,80,0,10,-11,G,4,2021-02-20,1LeWIs2hP2r5yOQnVuYoI5,"Motown (Capitol)",9B,USMO16700534
17,"Dancing in the Moonlight (feat. NEIMY)","Jubël,NEIMY",4,120,"","","Dancing in the Moonlight (feat. NEIMY)",2018-06-22,02:44,66,62,27,0,19,0,10,-6,B minor,4,2021-02-20,5ow0sNF1zSqp71Ix5jEXWU,"DGTLBEATS",10A,UK8E21801201
18,"Paradise","Coldplay",87,140,"","","Mylo Xyloto",2011-10-24,04:38,45,59,5,0,21,0,0,-7,F,4,2021-02-20,6nek1Nin9q48AVZcWs9e9D,"Parlophone UK",7B,GBAYE1101143
19,"Moves Like Jagger - Studio Recording From  The Voice  Performance","Maroon 5,Christina Aguilera",76,128,"pop, ","Pop","Hands All Over",2010-00-00,03:21,72,76,1,0,62,0,30,-4,B minor,4,2021-02-20,7LcfRTgAVTs5pQGEQgUEzN,"Interscope Records*",10A,USUM71109132
20,"Wildest Dreams","Taylor Swift",68,140,"","","1989",2014-10-27,03:40,55,67,7,1,47,0,10,-7,G#/A♭,4,2021-02-20,59HjlYCeBsxdI0fcm3zglw,"Big Machine Records, LLC",4B,USCJY1431379
21,"Want to Want Me","Jason Derulo",79,114,"","","Everything Is 4",2015-05-29,03:27,78,68,1,0,66,0,10,-6,C minor,4,2021-02-20,7oGZAicScQt96OAW4AruYy,"Beluga Heights/Warner Records",5A,USWB11503046
22,"Wannabe","Spice Girls",83,110,"","","Spice",1996-01-01,02:53,77,86,10,0,89,0,10,-6,B,4,2021-02-20,1Je1IMUlBXcx1Fz0WE7oPT,"Virgin Records",1B,GBAAA9600008
23,"Can't Feel My Face","The Weeknd",84,108,"","","Beauty Behind The Madness",2015-08-28,03:33,71,77,11,0,58,0,10,-6,A minor,4,2021-02-20,22VdIZQfgXJea34mQxlt81,"Universal Republic Records",8A,USUG11500741
24,"Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]","Daft Punk,Pharrell Williams,Nile Rodgers",82,116,"french house, electronic, electro, ","Electronic","Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]",2013-04-19,04:08,79,81,4,0,86,0,10,-9,F#/G♭ minor,4,2021-02-20,2Foc5Q5nqNiosCNqttzHof,"Columbia",11A,USQX91300809
25,"Thinking out Loud","Ed Sheeran",86,79,"soft pop","Pop","x (Deluxe Edition)",2014-06-21,04:41,78,45,47,0,59,0,10,-6,D,4,2021-02-20,34gCuhDGsG4bRPIf9bb02f,"Atlantic Records UK",10B,GBAHS1400099
26,"On Top Of The World","Imagine Dragons",71,100,"","","Night Visions (Deluxe)",2012-09-04,03:09,64,93,9,0,77,10,0,-6,C,4,2021-02-20,6KuHjfXHkfnIjdmcIvt9r0,"Kid Ina Korner / Interscope",8B,USUM71201073
27,"Sorry","Justin Bieber",87,100,"","","Purpose (Deluxe)",2015-11-13,03:20,66,76,8,0,41,0,30,-4,C minor,4,2021-02-20,09CtPGIpYB4BrO8qb1RGsF,"RBMG/Def Jam",5A,USUM71516760
28,"Sweet Caroline - Single Version","Neil Diamond",0,127,"","","In My Lifetime",1996-10-29,03:21,56,16,51,0,59,0,20,-14,B,4,2021-02-20,6l7tK5SsMlN8a9ccgeIkpS,"Neil Diamond",1B,USWWW0122842
29,"Fuck You","CeeLo Green",65,127,"","","The Lady Killer (Deluxe)",2010-11-09,03:43,69,88,19,0,75,0,10,-4,C,4,2021-02-20,3ydfhgIZIc2j39NLIhpJpq,"Radiculture/Elektra",8B,USAT21001785
30,"Best Day Of My Life","American Authors",83,100,"","","Oh, What A Life",2014-01-01,03:14,67,90,6,0,54,0,0,-2,D,4,2021-02-20,5Hroj5K7vLpIG4FNCRIjbP,"Island Records",10B,USUM71302187
31,"Good Feeling","Flo Rida",83,128,"","","Wild Ones",2012-06-22,04:08,71,89,6,0,68,0,30,-4,C♯/D♭ minor,4,2021-02-20,2LEF1A8DOZ9wRYikWgVlZ8,"Poe Boy/Atlantic",12A,USAT21101961
32,"7 Years","Lukas Graham",86,120,"","","Lukas Graham",2016-04-01,03:57,77,47,29,0,34,0,30,-6,A#/B♭,4,2021-02-20,5kqIPrATaCc2LqxVWzQGbk,"Warner Records",6B,USWB11506516
33,"Talk Dirty (feat. 2 Chainz)","Jason Derulo,2 Chainz",71,100,"southern hip hop, rap","Hip Hop","Talk Dirty",2013-09-10,02:57,76,65,3,0,76,20,30,-7,F#/G♭,4,2021-02-20,6g6A7qNhTfUgOSH7ROOxTD,"Beluga Heights/Warner Records",2B,USWB11302648
34,"Rolling in the Deep","Adele",12,105,"soft pop","Pop","21",2011-01-19,03:48,73,76,13,0,52,0,0,-5,G#/A♭,4,2021-02-20,1CkvWZme3pRgbzaxZnTl5X,"XL Recordings/Columbia",4B,GBBKS1000335
35,"Mr. Brightside","The Killers",15,148,"alternative rock","Rock","Hot Fuss",2004-06-15,03:42,36,92,0,0,23,0,10,-4,C♯/D♭,4,2021-02-20,7oK9VyNzrYvRFo7nQEYkWN,"Island Records",3B,USIR20400274
36,"Without You (feat. Usher)","David Guetta,USHER",49,128,"edm, dance, r&b","Electronic, R&B","Nothing but the Beat",2011-08-31,03:28,61,61,23,0,40,0,10,-4,D,4,2021-02-20,7rGMKCgeYXpBecQ1FPb3oc,"Parlophone (France)",10B,GB28K1100030
37,"Shake It Off","Taylor Swift",73,160,"","","1989",2014-10-27,03:39,65,79,6,0,94,10,10,-5,G,4,2021-02-20,5xTtaWoae3wi06K5WfVUUH,"Big Machine Records, LLC",9B,USCJY1431349
38,"I Know What You Did Last Summer","Shawn Mendes,Camila Cabello",50,114,"","","Handwritten (Revisited)",2015-11-20,03:43,69,77,11,0,72,10,10,-5,A minor,4,2021-02-20,7M9t7BCy51ITF8IMyiemzk,"Island Records",8A,USUM71516597
39,"Ride","Twenty One Pilots",87,75,"","","Blurryface",2015-05-15,03:34,65,71,1,0,57,0,10,-5,F#/G♭,4,2021-02-20,2Z8WuEywRWYTKe1NybPQEW,"Fueled By Ramen",2B,USAT21500598
40,"Grenade","Bruno Mars",82,110,"","","Doo-Wops & Hooligans",2010-05-11,03:42,70,56,15,0,25,0,10,-7,D minor,4,2021-02-20,4lLtanYk6tkMvooU0tWzG8,"Elektra (NEK)",7A,USAT21001883
41,"Stay","Zedd,Alessia Cara",80,102,"edm, ","Electronic","Stay",2017-02-23,03:30,69,62,25,0,54,0,10,-5,F minor,4,2021-02-20,6uBhi9gBXWjanegOb2Phh0,"UMGRI Interscope",4A,USUM71700736
42,"Airplanes (feat. Hayley Williams of Paramore)","B.o.B,Hayley Williams",79,93,"art pop","Pop","B.o.B Presents: The Adventures of Bobby Ray",2010-04-27,03:00,66,87,11,0,38,10,0,-4,F#/G♭ minor,4,2021-02-20,6lV2MSQmRIkycDScNtrBXO,"Rebel Rock/Grand Hustle/Atlantic",11A,USAT21000477
43,"Stitches","Shawn Mendes",54,73,"","","Handwritten (Revisited)",2015-11-20,03:26,59,75,2,0,74,10,0,-7,C♯/D♭,4,2021-02-20,5t4B1kAlCD13YY9poph0Mg,"Island Records",3B,USUM71500658
44,"Wonderwall (Remastered)","Oasis",3,175,"britpop, madchester, rock","Pop, Rock","(What's The Story) Morning Glory? (Deluxe Edition) [Remastered]",1995-10-02,04:18,37,87,0,0,48,0,20,-5,D,4,2021-02-20,5wj4E6IsrVtn8IBJQOd0Cl,"Big Brother Recordings, Ltd.",10B,GBQCP1400109
45,"CAN'T STOP THE FEELING! (from DreamWorks Animation's  TROLLS )","Justin Timberlake",80,113,"","","CAN'T STOP THE FEELING! (from DreamWorks Animation's  TROLLS )",2016-05-06,03:56,67,83,1,0,70,0,10,-6,C,4,2021-02-20,6JV2JOEocMgcZxYSZelKcc,"Villa 40/RCA Records",8B,USRC11600876
46,"Cake By The Ocean","DNCE",3,119,"","","SWAAY",2015-10-23,03:38,77,76,15,0,88,0,0,-5,E minor,4,2021-02-20,42ftjU4cTN5UTRksyqBKZJ,"Universal Music Group",9A,USUM71514637
47,"Love Me Like You Do - From  Fifty Shades Of Grey ","Ellie Goulding",50,95,"","","Delirium (Deluxe)",2015-11-13,04:12,48,61,25,0,28,0,10,-7,G#/A♭,4,2021-02-20,2l8w0zZVn4AZNuzrht7MRT,"Polydor Records",4B,GBUM71507204
48,"Whistle","Flo Rida",57,104,"","","Whistle",2012-04-24,03:45,75,93,2,0,75,0,30,-6,C,4,2021-02-20,0ltBH1JNzSvQJPjJpvTu9B,"Poe Boy/Atlantic",8B,USAT21201745
49,"Don't Go Breaking My Heart","Elton John,Kiki Dee",58,131,"","","To Be Continued...",1990-11-08,04:31,74,86,18,0,78,0,0,-8,F,4,2021-02-20,5pKJtX4wBeby9qIfFhyOJj,"EMI",7B,GBALX7600007
50,"Firework","Katy Perry",73,124,"pop","Pop","Teenage Dream: The Complete Confection",2012-03-12,03:47,64,83,14,0,65,0,0,-5,G#/A♭,4,2021-02-20,4lCv7b86sLynZbXhfScfm2,"Capitol Records",4B,USCA21001262
51,"Beat It","Michael Jackson",77,139,"","","Thriller 25 Super Deluxe Edition",2008-02-08,04:18,78,87,5,0,92,0,20,-4,D#/E♭ minor,4,2021-02-20,1OOtq8tRnDM8kG2gqUPjAj,"Epic/Legacy",2A,USSM19902990
52,"We Are Never Ever Getting Back Together","Taylor Swift",61,86,"","","Red",2012-10-22,03:11,63,68,1,0,75,0,10,-6,G,4,2021-02-20,7AEAGTc8cReDqcbPoY9gwo,"Big Machine Records, LLC",9B,USCJY1231018
53,"Trumpets","Jason Derulo",65,82,"","","Talk Dirty",2013-09-10,03:37,64,69,56,0,64,20,10,-5,C,4,2021-02-20,5KONnBIQ9LqCxyeSPin26k,"Beluga Heights/Warner Records",8B,USWB11400673
54,"Say You Won't Let Go","James Arthur",88,85,"soft pop","Pop","Back from the Edge",2016-10-28,03:31,36,56,70,0,49,0,0,-7,A#/B♭,4,2021-02-20,5uCax9HTNlzGybIStD3vDh,"Columbia",6B,DEE861600586
55,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth,Selena Gomez",66,100,"soft pop, pop","Pop","Nine Track Mind",2016-01-29,03:37,73,56,62,0,35,10,10,-8,C♯/D♭ minor,4,2021-02-20,37FXw5QGFN7uwwsLy8uAc0,"Artist Partner",12A,USAT21502909
56,"Use Somebody","Kings of Leon",83,137,"modern rock","Rock","Only By The Night",2008-09-23,03:50,28,72,1,0,17,0,20,-5,C,4,2021-02-20,5VGlqQANWDKJFl0MBG3sg2,"RCA/Legacy",8B,USRC10800301
57,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony,Ty Dolla $ign",79,105,"","","7/27 (Deluxe)",2016-05-27,03:34,80,59,10,0,59,0,0,-6,G#/A♭,4,2021-02-20,4tCtwWceOPWzenK2HAIJSb,"Syco Music/Epic",4B,USSM11600251
58,"Cheap Thrills (feat. Sean Paul)","Sia,Sean Paul",70,90,"dancehall","Reggae","Cheap Thrills (feat. Sean Paul)",2016-02-11,03:44,59,80,6,0,73,20,0,-5,F#/G♭ minor,4,2021-02-20,6b3b7lILUJqXcp6w9wNQSm,"Monkey Puzzle Records/RCA Records",11A,USRC11600201
59,"Counting Stars","OneRepublic",76,122,"soft pop","Pop","Native",2014-01-01,04:17,66,71,7,0,47,0,10,-5,C♯/D♭ minor,4,2021-02-20,6sy3LkhNFjJWlaeSMNwQ62,"Mosley / Interscope",12A,USUM71301306
60,"Wake Me Up","Avicii",17,124,"edm","Electronic","True",2013-09-13,04:07,53,78,0,0,64,0,10,-6,D,4,2021-02-20,4h8VwCb1MTGoLKueQ1WgbD,"Universal Music AB",10B,SEUM71301326
61,"Love Never Felt So Good","Michael Jackson,Justin Timberlake",75,118,"","","XSCAPE",2014-05-09,04:06,78,72,13,0,71,0,0,-6,G minor,4,2021-02-20,48td6xvpokdYwvbl3JIiXP,"Epic/MJJ",6A,USSM11401760
62,"FRIENDS","Marshmello,Anne-Marie",74,95,"edm, ","Electronic","FRIENDS",2018-02-09,03:22,63,88,21,0,53,0,10,-2,A minor,4,2021-02-20,08bNPGLD8AhKpnnERrAc6G,"Atlantic Records UK",8A,GBAHS1800025
63,"Happier","Marshmello,Bastille",19,100,"edm, ","Electronic","Happier",2018-08-17,03:34,69,79,19,0,67,0,10,-3,F,4,2021-02-20,2dpaYNEQHiRxtZbfNsse99,"Astralwerks",7B,USUG11801651
64,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha,Florida Georgia Line",75,154,"country, pop country, acoustic country","Country, Folk, Pop","Expectations",2018-06-22,02:44,64,77,5,0,59,0,0,-7,A#/B♭,4,2021-02-20,4e4fqjx0Izh4svvTef1z7e,"Warner Records",6B,USWB11701181
65,"Eastside (with Halsey & Khalid)","benny blanco,Halsey,Khalid",82,90,"","","FRIENDS KEEP SECRETS",2018-12-07,02:50,63,69,55,0,33,20,20,-8,F#/G♭ minor,4,2021-02-20,7FGq80cy8juXBCD2nrqdWU,"Friends Keep Secrets/Interscope Records",11A,USUM71809132
66,"Never Be the Same","Camila Cabello",62,130,"","","Never Be the Same",2017-12-17,03:47,64,71,14,0,26,0,10,-4,C,4,2021-02-20,6VpQdig9pdpTSIFItgkJV5,"Syco Music/Epic",8B,USSM11710323
67,"Girls Like You (feat. Cardi B) - Cardi B Version","Maroon 5,Cardi B",68,125,"pop, ","Pop","Red Pill Blues (Deluxe)",2018-06-15,03:55,78,54,57,0,45,0,10,-7,C,4,2021-02-20,6V1bu6o1Yo5ZXnsCJU8Ovk,"Interscope Records*",8B,USUM71805272
68,"Photograph","Ed Sheeran",73,108,"soft pop","Pop","x (Wembley Edition)",2013-00-00,04:18,61,38,61,0,20,0,10,-10,E,4,2021-02-20,6fxVffaTuwjgEk5h9QyRjy,"Atlantic Records UK",12B,GBAHS1400094
69,"Attention","Charlie Puth",86,100,"soft pop, pop","Pop","Voicenotes",2018-05-11,03:28,78,61,11,0,80,0,10,-5,D#/E♭ minor,4,2021-02-20,5cF0dROlMOK5uNZtivgu50,"Artist Partner",2A,USAT21700928
70,"I Don't Care (with Justin Bieber)","Ed Sheeran,Justin Bieber",77,102,"soft pop, ","Pop","I Don't Care (with Justin Bieber)",2019-05-10,03:39,80,68,9,0,84,0,0,-5,F#/G♭,4,2021-02-21,3HVWdVOQ0ZA45FuZGSfvns,"Atlantic Records UK",2B,GBAHS1900672
71,"hot girl bummer","blackbear",4,130,"","","hot girl bummer",2019-08-23,03:05,78,56,13,0,68,0,40,-7,F#/G♭ minor,1,2021-02-21,7aiClxsDWFRQ0Kzk5KI5ku,"Beartrap/ Alamo/ Interscope Records",11A,USUG11902959
72,"Robbery","Juice WRLD",6,160,"melodic rap, emo rap","Hip Hop, Rock","Death Race For Love",2019-03-08,04:00,69,69,33,0,58,0,10,-5,D,5,2021-02-21,6Hj9jySrnFppAI0sEMCZpJ,"Grade A Productions/Interscope Records",10B,USUG11900302
73,"Superheroes","The Script",79,167,"","","No Sound Without Silence",2014-09-15,04:05,49,89,0,0,64,0,0,-4,D#/E♭,4,2021-02-21,37sINbJZcFdHFAsVNsPq1i,"Columbia",5B,GBARL1400978
74,"Dancing Queen","ABBA",87,101,"","","Arrival",1976-00-00,03:50,54,87,36,0,75,0,70,-7,A,4,2021-02-23,0GjEhVFGZW8afUYGChu3Rr,"Polar Music International AB",11B,SEAYD7601020
75,"All of Me","John Legend",88,120,"soft pop, neo soul","R&B, Pop","Love In The Future (Expanded Edition)",2013-08-30,04:29,42,26,92,0,33,0,10,-7,G#/A♭,4,2021-02-23,3U4isOIWM3VvDubwSI3y7a,"G.O.O.D. Music/Columbia",4B,USSM11303954
76,"Cold (feat. Future)","Maroon 5,Future",77,100,"pop, rap","Pop, Hip Hop","Red Pill Blues (Deluxe)",2018-06-15,03:54,69,72,14,0,41,10,0,-6,A minor,4,2021-02-26,2NlTOhsAamXOaZciOXbITb,"Interscope Records*",8A,USUM71616357
77,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson,Bebe Rexha,Digital Farm Animals",66,75,"","","Back to You (feat. Bebe Rexha & Digital Farm Animals)",2017-07-21,03:10,68,53,21,0,65,10,30,-5,F minor,4,2021-03-10,7F9vK8hNFMml4GtHsaXui6,"Syco Music",4A,GBHMU1700037
78,"Weak","AJR",63,124,"","","The Click",2017-06-30,03:21,67,64,14,0,68,0,10,-5,F,4,2021-03-19,3BuLtAmXKy5uQYl4ED1zBT,"Black Butter",7B,USKFE1620002
79,"When I Was Your Man","Bruno Mars",89,73,"","","Unorthodox Jukebox",2012-12-07,03:33,61,28,93,0,39,0,0,-9,C,4,2021-03-25,0nJW01T7XtvILxQgC5J7Wh,"Atlantic Records",8B,USAT21206701
80,"Pompeii","Bastille",77,127,"","","All This Bad Blood",2013-01-01,03:34,68,72,8,0,57,0,20,-6,A,4,2021-03-30,4Ub8UsjWuewQrPhuepfVpd,"EMI (Virgin)",11B,GBAAA1200795
81,"Better Now","Post Malone",82,145,"","","beerbongs & bentleys",2018-04-27,03:51,67,58,33,0,34,0,10,-6,A#/B♭,4,2021-04-09,7dt6x5M1jzdTEt8oCbisTK,"Republic Records",6B,USUM71805170
82,"Outer Space","bands<3",0,168,"","","Outer Space",2021-02-12,03:14,84,48,16,0,69,40,10,-9,F minor,4,2021-06-02,5kRkmlTg652iibMYaq7JJo,"bands<3",4A,QM42K2113941
83,"Maps","Maroon 5",86,120,"pop","Pop","V",2014-09-02,03:09,74,71,2,0,88,0,0,-6,C♯/D♭ minor,4,2021-06-07,4gbVRS8gloEluzf0GzDOFc,"Interscope Records*",12A,USUM71407116
84,"Call Me Maybe","Carly Rae Jepsen",84,120,"","","Kiss",2012-01-01,03:13,78,58,1,0,66,0,10,-7,G,4,2021-06-11,20I6sIOMTCkB6w7ryavxtO,"Silent Records IGA",9B,CAB391100615
85,"Love Lies","Khalid,Normani",76,144,"","","Love Lies",2018-02-14,03:21,71,65,10,0,34,0,10,-6,F#/G♭,4,2021-06-23,45Egmo7icyopuzJN0oMEdk,"RCA Records Label",2B,USRC11703646
86,"No Lie","Sean Paul,Dua Lipa",86,102,"dancehall, pop","Reggae, Pop","Mad Love The Prequel",2018-06-29,03:41,74,88,5,0,46,10,20,-3,G,4,2021-07-12,48QmG1dfvMuYLxMPt7KSRA,"Universal-Island Records Ltd.",9B,GBUM71604557
87,"STAY (with Justin Bieber)","The Kid LAROI,Justin Bieber",83,170,"","","STAY (with Justin Bieber)",2021-07-09,02:21,59,76,4,0,48,0,10,-5,C♯/D♭,4,2021-07-16,5HCyWlXZPP0y6Gqq8TgA20,"Columbia",3B,USSM12103949
88,"Take A Chance On Me","ABBA",51,107,"","","ABBA Gold",2008-01-01,04:06,65,78,3,0,79,0,40,-5,B,4,2021-08-03,7x93eCAiJQF7DUt979fj3p,"Polar Music International AB",1B,SEAYD7702020
89,"Lay All Your Love On Me","ABBA",71,133,"","","ABBA Gold",2008-01-01,04:32,70,70,2,5,58,0,20,-6,C,4,2021-08-03,2245x0g1ft0HC7sf79zbYN,"Polar Music International AB",8B,SEAYD8001090
90,"Runaway Baby","Bruno Mars",75,164,"","","Doo-Wops & Hooligans",2010-05-11,02:28,66,76,26,0,82,0,10,-3,A#/B♭ minor,4,2021-09-30,7hCNBVRhHzcsRAv0TQnOzq,"Elektra (NEK)",3A,USAT21001885
91,"Halo","Beyoncé",78,78,"","","I AM...SASHA FIERCE - Platinum Edition",2008-00-00,04:21,42,71,27,0,47,10,0,-6,B minor,4,2021-09-30,2CvOqDpQIMw69cCzWqr5yr,"Music World Music/Columbia",10A,USSM10804556
92,"Too Good","Drake,Rihanna",76,118,"rap, ","Hip Hop","Views",2016-05-06,04:23,79,65,5,0,40,10,10,-8,G,4,2021-10-05,3BtuIIrQlkujKPuWF2B85z,"Cash Money Records/Young Money Ent./Universal Rec.",9B,USCM51600088
93,"Mine","Bazzi",75,143,"","","COSMIC",2018-04-12,02:11,71,79,2,0,72,0,40,-4,E,4,2021-10-15,7uzmGiiJyRfuViKKK3lVmR,"iamcosmic",12B,USAT21704227
94,"The Way You Make Me Feel - 2012 Remaster","Michael Jackson",72,114,"","","Bad 25th Anniversary",2012-09-18,04:58,88,85,5,0,54,10,10,-5,C♯/D♭,4,2021-10-16,0sKlV58cODrjxGFOyf9IXY,"Epic/Legacy",3B,USSM11204981
95,"Troublemaker (feat. Flo Rida)","Olly Murs,Flo Rida",78,106,"","","Right Place Right Time (Expanded Edition)",2012-11-26,03:05,76,86,2,0,97,0,10,-4,C minor,4,2021-10-16,6s8nHXTJVqFjXE4yVZPDHR,"Epic",5A,GBARL1201891
96,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes,Adam Levine",54,90,"","","The Papercut Chronicles II (Deluxe Edition)",2011-11-15,03:30,65,80,3,0,80,10,20,-3,A,4,2021-10-22,63pQm5g0IXLckrv9X3KEyX,"Decaydance/Fueled By Ramen",11B,USAT21101071
97,"Dynamite","Taio Cruz",78,120,"","","The Rokstarr Hits Collection",2010-01-01,03:22,75,78,0,0,81,0,0,-4,E,4,2021-10-22,2CEgGE6aESpnmtfiZwYlbV,"Universal-Island Records Ltd.",12B,GBUM71003721
98,"Someone To You","BANNERS",71,75,"","","Empires On Fire",2017-11-03,03:39,47,94,1,0,66,0,20,-4,D,4,2021-10-22,14BH4qO7pgCmIe6mgLKOK3,"Island Records",10B,USUM71705215
99,"Crazy In Love (feat. JAY-Z)","Beyoncé,JAY-Z",82,99,"hip hop, east coast hip hop, rap","Hip Hop","Dangerously In Love",2003-06-24,03:56,65,77,0,0,68,20,0,-7,D minor,4,2021-10-25,5IVuqXILoxVWvWEPm82Jxr,"Columbia",7A,USSM10305425
100,"The Nights","Avicii",87,126,"edm","Electronic","The Days / Nights",2014-01-01,02:56,53,84,2,0,65,0,20,-5,F#/G♭,4,2021-10-28,0ct6r3EGTcMLPtrXHDvVjc,"Universal Music AB",2B,CH3131340464
101,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental,Jess Glynne,Macklemore,Dan Caplen",73,92,"","","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,03:30,65,81,19,0,55,0,10,-4,C,4,2021-10-31,5CLGzJsGqhCEECcpnFQA8x,"Atlantic Records UK",8B,GBAHS1701239
102,"Am I Wrong","Nico & Vinz",80,120,"","","Black Star Elephant",2014-00-00,04:05,73,68,18,0,78,0,50,-6,G#/A♭,4,2021-11-13,1fidCEsYlaVE3pHwKCvpFZ,"Warner Records",4B,USWB11304681
103,"Rain","The Script",60,93,"","","Freedom Child",2017-09-01,03:29,69,59,24,0,61,10,30,-8,F#/G♭,4,2021-11-14,2QWP8NYYplOqEFBYGCcq0S,"Columbia",2B,GBARL1701268
104,"Black Magic","Jonasu",60,124,"","","Black Magic",2020-12-18,02:54,81,63,6,0,46,10,20,-5,G#/A♭,4,2021-11-17,7zx1i0jGcFwMBurajgKlO7,"3Beat",4B,GBSXS2000241
105,"Starships","Nicki Minaj",81,125,"","","Pink Friday: Roman Reloaded The Re-Up (Explicit Version)",2012-01-01,03:30,75,72,14,0,75,0,20,-2,B minor,4,2021-11-17,2EBCVPNAG46nbgs6jXPGvv,"Nicki Minaj/Cash Money",10A,USCM51200060
106,"Someone Like You","Adele",84,135,"soft pop","Pop","21",2011-01-24,04:45,56,32,89,0,29,0,10,-8,A,4,2021-11-21,3bNv3VuUOKgrf5hu3YcuRo,"XL Recordings",11B,GBBKS1000351
