#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
1,"Chicken Fried","Zac Brown Band",5,170,"country, acoustic country","Country, Folk","The Foundation",2008-11-17,03:58,57,71,65,0,81,0,10,-4,F#/G♭,4,2021-05-30,4dGJf1SER1T6ooX46vwzRB,"Home Grown/Big Picture/Atlantic",2B,USAT20804178
2,"Whiskey Glasses","Morgan Wallen",13,150,"country","Country","If I Know Me",2018-04-27,03:54,61,68,37,0,71,0,10,-5,F#/G♭,4,2023-05-26,6foY66mWZN0pSRjZ408c00,"Big Loud Records",2B,QZ22S1500059
3,"Life is a Highway","Rascal Flatts",76,103,"country","Country","Me And My Gang",2006-01-01,04:36,58,95,0,0,66,0,20,-4,F,4,2021-09-13,2Fs18NaCDuluPG1DHGw1XG,"Lyric Street",7B,USL2S0620350
4,"One Of Them Girls","Lee Brice",68,96,"country, acoustic country","Country, Folk","One Of Them Girls",2020-04-10,03:08,64,79,29,0,80,0,10,-6,E,4,2021-09-13,14GwnOeC9qYEKEA6uOZepa,"Curb Records",12B,USCRB1900135
5,"This Is How We Roll","Florida Georgia Line,Luke Bryan",73,132,"country, pop country, acoustic country","Country, Folk, Pop","Here's To The Good Times...This Is How We Roll",2013-01-01,03:40,56,93,2,0,72,0,40,-3,G#/A♭,4,2021-09-13,2TR7A4ulH9R1PNwMyd8o8U,"Big Machine Label Group",4B,USUM71314750
6,"She Got the Best of Me","Luke Combs",82,151,"country","Country","This One's for You Too (Deluxe Edition)",2018-06-01,03:03,53,91,3,0,70,0,30,-4,B,4,2023-05-26,698eQRku24PIYPQPHItKlA,"River House Artists/Columbia Nashville",1B,US6XF1700267
7,"Toes","Zac Brown Band",3,130,"country, acoustic country","Country, Folk","The Foundation",2008-11-17,04:22,80,76,66,0,82,0,0,-5,B,4,2021-09-13,5kjyiH6but1t2UDXq15aeS,"Home Grown/Big Picture/Atlantic",1B,USAT20804232
8,"House Party","Sam Hunt",72,104,"country, pop country","Country, Pop","Montevallo",2014-10-24,03:10,75,86,11,0,86,0,0,-5,G#/A♭,4,2021-09-13,1TwLKNsCnhi1HxbIi4bAW0,"MCA Nashville",4B,USUM71411592
9,"Wasted On You","Morgan Wallen",82,196,"country","Country","Dangerous: The Double Album",2021-01-08,02:58,51,66,37,0,25,0,10,-5,B minor,3,2021-09-13,3cBsEDNhFI9E82vPj3kvi3,"Big Loud / Republic",10A,USUG12004194
10,"Sand In My Boots","Morgan Wallen",77,70,"country","Country","Dangerous: The Double Album",2021-01-08,03:22,40,54,59,0,41,0,10,-7,D#/E♭,4,2021-09-16,0uRrG2jRR5tuifsYIJHEao,"Big Loud / Republic",5B,USUG12004193
11,"This Bar","Morgan Wallen",52,110,"country","Country","This Bar",2019-12-31,03:05,55,88,12,0,27,0,0,-5,D,4,2021-09-19,3746VOqCr3ys3lQdhmDoyH,"Loud / Republic",10B,QZ22S1800099
12,"Buy Dirt","Jordan Davis,Luke Bryan",81,178,"country, acoustic country","Country, Folk","Buy Dirt",2021-05-21,02:47,59,56,64,0,44,0,0,-7,E,4,2021-10-26,69AIpwGNLxr4qS1X5ynx60,"MCA Nashville",12B,USUM72104058
13,"Cover Me Up","Morgan Wallen",80,128,"country","Country","Dangerous: The Double Album",2021-01-08,04:53,55,44,23,0,21,0,10,-8,G,3,2022-01-30,0mKnuxVkPi5h0kuvZl44VM,"Big Loud / Republic",9B,QZ22S1800057
14,"Sand In My Boots (The Dangerous Sessions) - Bonus","Morgan Wallen",54,140,"country","Country","Dangerous: The Double Album (Bonus)",2021-01-29,03:16,41,27,93,0,47,0,10,-9,D#/E♭,4,2022-01-30,6wR4Kp6gby7SEsD7ezK78c,"Big Loud / Republic",5B,USUG12100503
15,"865","Morgan Wallen",72,88,"country","Country","Dangerous: The Double Album",2021-01-08,03:10,53,58,72,0,37,0,10,-5,G#/A♭,4,2022-01-30,0sKEilrw1GrBlG6qsTCrP4,"Big Loud / Republic",4B,USUG12004197
16,"Humble And Kind","Tim McGraw",71,101,"country","Country","Damn Country Music",2015-01-01,04:19,36,48,68,0,14,0,10,-7,B,3,2022-01-30,4Pn0JlCUusD2QHjADuOzuV,"Big Machine Records, LLC",1B,USCJY1518469
17,"Beautiful Crazy","Luke Combs",82,103,"country","Country","This One's for You Too (Deluxe Edition)",2018-06-01,03:13,55,40,68,0,38,0,0,-7,B,4,2022-01-30,2rxQMGVafnNaRaXlRMWPde,"River House Artists/Columbia Nashville",1B,US6XF1700259
18,"Chasing After You (with Maren Morris)","Ryan Hurd,Maren Morris",63,132,"country","Country","Chasing After You (with Maren Morris)",2021-02-12,03:27,60,68,72,0,48,0,10,-6,E,4,2022-01-30,1ZIKpMTRPqhwAoVXWY3tXI,"Arista Nashville",12B,USRN12000200
19,"Almost Maybes","Jordan Davis",65,180,"country","Country","Buy Dirt",2021-05-21,02:59,48,86,16,0,53,0,10,-4,B,4,2022-01-30,1BVzLiBS3MWmXzqcxBFJDt,"MCA Nashville",1B,USUM72007270
20,"Forever After All","Luke Combs",78,152,"country","Country","What You See Ain't Always What You Get (Deluxe Edition)",2020-10-23,03:52,49,65,19,0,46,0,0,-5,C,4,2022-02-02,6IBcOGPsniK3Pso1wHIhew,"River House Artists/Columbia Nashville",8B,US6XF2000192
21,"Better Together","Luke Combs",74,138,"country","Country","What You See Is What You Get",2019-11-08,03:39,55,23,83,0,67,0,10,-12,C,4,2022-02-02,6gdLyYNuhWBzqwlOFSsXC7,"River House Artists/Columbia Nashville",8B,US6XF1800183
22,"May We All","Florida Georgia Line,Tim McGraw",70,150,"country, pop country, acoustic country","Country, Folk, Pop","Dig Your Roots",2016-08-26,03:46,51,92,4,0,63,0,30,-4,G,4,2022-02-23,498ZVInMGDkmmNVpSWqHiZ,"Big Machine Label Group, LLC",9B,QM3E21602022
23,"Colder Weather","Zac Brown Band",72,136,"country, acoustic country","Country, Folk","You Get What You Give",2010-09-20,04:33,67,38,46,0,20,0,10,-7,D#/E♭,4,2022-02-23,3U8dHeggJ8IBe0UCb1gbyB,"Home Grown Music",5B,USAT21001364
24,"Flower Shops","ERNEST,Morgan Wallen",5,128,"country","Country","Flower Shops",2021-12-31,03:34,53,46,12,0,23,0,0,-6,G,3,2022-02-23,2ccuOtUjIyx3tPcsnpeBzJ,"Big Loud Records",9B,QZ22S2100091
25,"'Til You Can't","Cody Johnson",77,160,"texas country, country, red dirt","Country","Human The Double Album",2021-10-08,03:44,50,82,5,0,46,0,10,-5,C♯/D♭,4,2022-05-22,4k3lPl8YTKuY8c1HelVnm3,"CoJo Music/Warner Music Nashville",3B,QMCQK1900137
26,"Want It Again","Thomas Rhett",56,91,"country, acoustic country, pop country","Country, Folk, Pop","Country Again (Side A)",2021-04-30,02:52,49,52,66,0,37,0,10,-9,A,4,2022-02-23,3VvPREisNL7yBoePVbLbyZ,"The Valory Music Co.",11B,USLXJ2107587
27,"Night Shift","Jon Pardi",35,96,"country, acoustic country","Country, Folk","Night Shift",2016-00-00,02:52,63,75,10,0,73,0,20,-4,D,4,2022-02-24,2rWWh7X1oDMYQL1LOUUjRi,"Capitol Records Nashville",10B,USUM71601617
28,"Picture (feat. Sheryl Crow)","Kid Rock,Sheryl Crow",72,98,"","","Cocky",2001-00-00,04:58,69,50,17,0,38,0,10,-7,G,4,2023-01-17,69j0KoPJuwpnbGWrfn7Yll,"Top Dog/Atlantic",9B,USAT20110175
29,"Somebody’s Problem","Morgan Wallen",75,137,"country","Country","Dangerous: The Double Album",2021-01-08,02:41,66,54,66,0,62,0,10,-8,F,4,2022-05-22,42lqBjPYlmL1EXpMDXvhSN,"Big Loud / Republic",7B,USUG12004195
30,"More Surprised Than Me","Morgan Wallen",63,85,"country","Country","Dangerous: The Double Album",2021-01-08,02:37,52,75,24,0,43,0,10,-6,F#/G♭,4,2022-05-22,5NhcE6cuJjVYyVEKp97zOt,"Big Loud / Republic",2B,USUG12004196
31,"7 Summers","Morgan Wallen",82,204,"country","Country","Dangerous: The Double Album",2021-01-08,03:30,47,79,42,0,57,0,10,-5,C,4,2023-05-26,4obHzpwGrjoTuZh2DItEMZ,"Big Loud / Republic",8B,QZ22S1800133
32,"Dangerous","Morgan Wallen",72,119,"country","Country","Dangerous: The Double Album",2021-01-08,02:27,64,77,22,0,95,0,20,-5,G,4,2023-05-26,1MX19fnaW1OUQoglWTYaOo,"Big Loud / Republic",9B,USUG12004208
33,"More Than My Hometown","Morgan Wallen",81,126,"country","Country","Dangerous: The Double Album",2021-01-08,03:36,62,87,62,0,60,0,10,-5,F#/G♭,4,2023-05-26,5OELUCYgOHKFAvCERnAvfS,"Big Loud / Republic",2B,QZ22S1800117
34,"This Bar","Morgan Wallen",74,110,"country","Country","Dangerous: The Double Album",2021-01-08,03:05,55,88,9,0,25,0,0,-5,D,4,2023-05-26,075qcpR3BnxD5CWUIx1HTr,"Big Loud / Republic",10B,QZ22S1800099
35,"Heartless (feat. Morgan Wallen)","Diplo,Morgan Wallen",79,111,"moombahton, country","Country, Electronic, Latin","Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil",2020-05-29,02:49,77,56,28,0,27,0,0,-6,B,4,2022-05-22,3FU6urUVsgXa6RBuV2PdRk,"Columbia",1B,USSM11905215
36,"Whiskey On You","Nate Smith",68,110,"country","Country","Whiskey On You",2022-05-06,03:03,48,77,0,1,58,0,10,-5,G#/A♭,4,2022-05-22,6Tm4Io4ct4w14nB1EUzsY3,"Arista Nashville",4B,USRN12200053
37,"When It Rains It Pours","Luke Combs",86,128,"country","Country","This One's for You",2017-06-02,04:00,55,80,1,0,63,0,20,-5,F#/G♭,4,2023-05-26,1mMLMZYXkMueg65jRRWG1l,"River House Artists/Columbia Nashville",2B,QZ4751600015
38,"Thought You Should Know","Morgan Wallen",65,140,"country","Country","Thought You Should Know",2022-05-06,03:35,53,70,49,0,51,0,10,-6,F#/G♭,4,2022-05-22,6NHpyYvJyQsg2nXXzGYc2R,"Big Loud Records / Republic Records",2B,USUG12202977
39,"Cruise","Florida Georgia Line",74,148,"country, pop country, acoustic country","Country, Folk, Pop","Here's To The Good Times",2012-01-01,03:28,46,95,2,0,88,0,0,-3,A#/B♭,4,2022-05-22,0i5el041vd6nxrGEU8QRxy,"BMX",6B,USUM71207991
40,"ONE BEER","HARDY,Lauren Alaina,Devin Dawson",4,186,"country, country rock","Country, Rock","A ROCK",2020-09-04,02:53,52,75,56,0,83,0,20,-8,D,3,2022-05-22,5Y05LYM8LhnQN78GqfjSeK,"Big Loud Records",10B,QZ22S1800075
41,"American Nights","Morgan Wallen",1,103,"country","Country","American Nights",2016-07-29,03:22,46,81,13,0,30,0,10,-5,G,4,2022-05-22,6B4LAyly39cv8Cat9nHObl,"Big Loud Records",9B,QZ22S1500061
42,"American Rust","ERNEST",0,170,"country","Country","American Rust",2021-06-04,03:16,41,84,4,0,57,0,30,-5,A#/B♭,4,2022-05-22,2XkT5kbEEWPBJ99y7AadzM,"Big Loud Records",6B,QZ22S2100001
43,"Someone I Used To Know","Zac Brown Band",0,108,"country, acoustic country","Country, Folk","The Owl",2019-09-20,03:29,62,75,0,0,33,0,10,-6,F#/G♭ minor,4,2022-05-22,2GHJ7SJUd1KunqhFyI7vFf,"BMG Rights Management (US) LLC",11A,QM24S1842075
44,"My Old Man","Zac Brown Band",58,144,"country, acoustic country","Country, Folk","Welcome Home",2017-05-12,03:47,64,20,82,0,30,0,10,-11,E,4,2022-05-22,0jyYstiiibkN6xlS7INejg,"Home Grown Music",12B,USAT21700214
45,"Knee Deep (feat. Jimmy Buffett)","Zac Brown Band,Jimmy Buffett",2,91,"country, acoustic country, ","Country, Folk","You Get What You Give (Deluxe)",2010-09-20,03:23,72,58,43,0,61,0,10,-8,G#/A♭,4,2022-05-22,1yEwEiTpsaPhQi9lb5EVV4,"Southern Ground/Atlantic",4B,USAT21001570
46,"One Number Away","Luke Combs",77,144,"country","Country","This One's for You",2017-06-02,03:41,54,78,1,0,53,0,10,-6,F#/G♭ minor,4,2022-05-22,4gB7HrYHbJVJ5RFOjxmoq4,"River House Artists/Columbia Nashville",11A,QZ4751600013
47,"I Don't Know About You","Chris Lane",3,144,"country","Country","Laps Around The Sun",2018-07-13,03:27,59,81,60,0,71,0,10,-6,C♯/D♭,4,2022-05-22,3yOs8FffuG6hPbzQG9lIqV,"Big Loud Records",3B,QZ22S1800016
48,"Live Like You Were Dying","Tim McGraw",71,160,"country","Country","Live Like You Were Dying",2004-08-17,05:00,42,55,49,0,42,0,0,-8,G,4,2022-05-22,7B1QliUMZv7gSTUGAfMRRD,"Curb Records",9B,USCRB0406175
49,"Homegrown","Zac Brown Band",74,105,"country, acoustic country","Country, Folk","JEKYLL + HYDE",2015-04-28,03:25,71,81,2,0,94,0,0,-4,F#/G♭,4,2022-05-22,2kR18wsL3gvXRXdNE4dCGc,"Home Grown Music",2B,USUG11500005
50,"More Hearts Than Mine","Ingrid Andress",67,79,"country","Country","Lady Like",2020-03-27,03:34,38,43,11,0,36,0,10,-7,C,4,2022-05-22,60RFlt48hm0l4Fu0JoccOl,"Atlantic/Warner Music Nashville",8B,USWB11901026
51,"What If I Never Get Over You","Lady A",0,93,"country, pop country","Country, Pop","What If I Never Get Over You",2019-05-17,03:26,58,73,2,0,37,0,10,-5,C,4,2022-05-22,1kqVSbwdlNKsPGv0aehcAZ,"BMLG Records",8B,QM3E21914000
52,"Tomorrow Me","Luke Combs",51,146,"country","Country","Tomorrow Me",2022-04-22,03:28,54,69,14,0,44,0,20,-4,G,4,2022-05-22,52GuoXJUOFAwmPMtH3V9W4,"River House Artists/Columbia Nashville",9B,US6XF2000187
53,"Slow Dance In A Parking Lot","Jordan Davis",71,82,"country","Country","Home State",2018-03-23,03:13,52,84,30,0,52,0,10,-4,G,4,2022-05-22,6MBUUSIWCzaXW4q58Ktrv9,"MCA Nashville",9B,USUM71709445
54,"Spin You Around","Morgan Wallen",67,150,"country","Country","Stand Alone - EP",2015-08-24,03:32,52,88,0,0,62,0,20,-4,E,4,2022-05-22,1yj1ZztSGITJ5Nf4mfH92c,"Panacea Records",12B,TCACR1657450
55,"T-Shirt","Thomas Rhett",68,96,"country, acoustic country, pop country","Country, Folk, Pop","Tangled Up",2015-01-01,03:47,63,86,3,0,77,0,0,-5,D,4,2022-05-22,1zWZvrk13cL8Sl3VLeG57F,"The Valory Music Co., LLC",10B,USLXJ1507315
56,"Middle of a Memory","Cole Swindell",63,140,"country, acoustic country","Country, Folk","You Should Be Here",2016-05-06,03:46,53,75,10,0,30,0,10,-4,B,4,2022-05-22,38gZVjeaeR3gcnCzziAxBm,"Warner Records",1B,USWB11600303
57,"Whatever It Is","Zac Brown Band",70,84,"country, acoustic country","Country, Folk","The Foundation",2008-11-17,03:28,69,58,44,0,72,0,20,-7,C♯/D♭,4,2022-05-22,33kKQSeqM2ecEcKF0LNSRT,"Home Grown Music",3B,USAT20804233
58,"Bass Pro Hat","Thomas Rhett",41,79,"country, acoustic country, pop country","Country, Folk, Pop","Where We Started",2022-04-01,02:56,50,83,0,0,63,0,20,-5,D,4,2022-05-22,061jxcNIwkR5rw1XlPFJwf,"The Valory Music Co.",10B,QZRD92100885
59,"Anything Cold","Thomas Rhett",38,120,"country, acoustic country, pop country","Country, Folk, Pop","Where We Started",2022-04-01,02:46,67,85,3,0,77,0,10,-6,G,4,2022-05-22,1gpJngLbLF2IpyoQRjDKYm,"The Valory Music Co.",9B,QZRD92100886
60,"Singles You Up","Jordan Davis",72,200,"country","Country","Home State",2018-03-23,03:02,49,91,5,0,63,0,20,-4,G,4,2022-05-22,4LiMQ6G9n84rDUBs9wtwz6,"MCA Nashville",9B,USUM71703027
61,"You Proof","Morgan Wallen",70,120,"country","Country","You Proof",2022-05-13,02:37,73,85,25,0,64,0,60,-5,A,4,2022-05-22,5uU1uuyaUIBOiiUSQG7Wl3,"Big Loud / Mercury Records / Republic Records",11B,USUG12203266
62,"Pretty Heart","Parker McCollum",60,132,"texas country, red dirt, country","Country","Pretty Heart",2019-08-30,04:04,56,68,1,0,38,0,10,-4,G,4,2022-05-22,6vC90OOjZR165Hw8CpsqEm,"MCA Nashville",9B,USUM71915028
63,"Long Live","Florida Georgia Line",58,130,"country, pop country, acoustic country","Country, Folk, Pop","Life Rolls On",2021-02-12,02:33,61,85,18,0,54,0,10,-4,G,4,2022-05-22,0YfRAYTNTNszGg8VARrSIH,"BMLG Records",9B,QM3E22002339
64,"When You Don't","Chris Ruediger",0,156,"","","When You Don't",2021-09-24,03:33,57,56,13,0,36,0,10,-5,B,5,2022-05-22,7EXcUNcsRgWUPvujp1uDI3,"Ruediger Records",1B,QZEQU2136482
65,"Don't Think Jesus","Morgan Wallen",61,117,"country","Country","Don't Think Jesus",2022-04-15,03:46,58,43,47,0,21,0,10,-7,D,3,2022-05-22,1TUuhV75FeOF6UObRsABo2,"Big Loud Records / Republic Records",10B,USUG12202233
66,"Where We Started","Thomas Rhett,Katy Perry",52,140,"country, acoustic country, pop country, pop","Country, Folk, Pop","Where We Started",2022-04-01,03:02,60,53,27,0,63,0,0,-7,D,4,2022-05-22,2yBWKK84uebv35lGajIMhc,"The Valory Music Co.",10B,QZRD92100896
67,"That's My Kind Of Night","Luke Bryan",76,110,"country, acoustic country","Country, Folk","Crash My Party",2013-01-01,03:10,66,75,6,0,90,0,10,-3,G,4,2022-05-22,5HGibWoxnkYSkl6mHmAlOE,"Capitol Records Nashville",9B,USUM71307711
68,"Chasin' You","Morgan Wallen",11,97,"country","Country","If I Know Me",2018-04-27,03:25,63,59,66,0,49,0,10,-6,G,4,2023-05-26,5MwynWK9s4hlyKHqhkNn4A,"Big Loud Records",9B,QZ22S1800006
69,"Tennessee Whiskey","Chris Stapleton",87,49,"country","Country","Traveller",2015-05-04,04:53,39,37,21,1,51,0,0,-11,A,4,2023-05-26,3fqwjXwUGN6vbzIwvyFMhx,"Mercury Nashville",11B,USUM71418088
70,"Bandaid On A Bullet Hole","Morgan Wallen",71,155,"country","Country","Dangerous: The Double Album (Bonus)",2021-01-29,03:54,54,48,79,0,39,0,10,-7,D,3,2022-05-23,1RvoRAL612adAVrPUoAMHR,"Big Loud / Republic",10B,USUG12004271
71,"GIVE HEAVEN SOME HELL","HARDY",6,126,"country, country rock","Country, Rock","A ROCK",2020-09-04,03:37,64,84,5,0,53,0,0,-5,B,4,2022-05-23,2bVeUlOC5JjTpkQXuUUoYm,"Big Loud Records",1B,QZ22S1800122
72,"Dancin' In The Moonlight","Chris Lane,Lauren Alaina",2,122,"country","Country","Dancin' In The Moonlight",2022-06-10,03:19,59,83,2,0,56,0,10,-5,G#/A♭ minor,4,2022-06-13,0pnKcAh5binHOP9HexWwnZ,"Big Loud Records",1A,QZ22S2200029
73,"Talkin' Tennessee","Morgan Wallen",6,100,"country","Country","If I Know Me",2018-04-27,03:41,70,71,57,0,50,0,10,-7,F#/G♭ minor,4,2022-06-20,7szRiHu6r91o2Po9GTPN4c,"Big Loud Records",11A,QZ22S1800010
74,"The Way I Talk","Morgan Wallen",8,138,"country","Country","If I Know Me",2018-04-27,03:28,60,88,5,0,76,0,0,-3,E,4,2023-05-26,21LRaD9rB3v7p7DDCZsW4y,"Big Loud Records",12B,QZ22S1500057
75,"Wagon Wheel","Darius Rucker",82,148,"country","Country","True Believers",2013-01-01,04:58,54,66,46,0,58,0,10,-7,A,4,2022-06-21,3xdjjKMcMOFgo1eQrfbogM,"Capitol Records Nashville",11B,USCN11200248
76,"You Make It Easy","Jason Aldean",3,132,"country, acoustic country","Country, Folk","Rearview Town",2018-04-13,03:16,38,57,14,0,41,0,10,-5,G,3,2022-06-21,6EGAfJaLUFzhS4zRBIEQ2J,"Broken Bow Records",9B,QMRSZ1703136
77,"Burning Man","Dierks Bentley,Brothers Osborne",66,119,"country, country rock","Country, Rock","The Mountain",2018-06-08,03:58,61,81,0,0,49,10,0,-7,F,4,2022-06-21,4a1oIihVt6xSnDRpgX387M,"Capitol Records Nashville",7B,USUG11800490
78,"Big Green Tractor","Jason Aldean",4,137,"country, acoustic country","Country, Folk","Wide Open",2009-04-07,03:24,62,59,65,0,58,0,30,-5,E,4,2022-06-21,4KAzYqfcijCSZa2P3etHoM,"Broken Bow Records",12B,US58E0800180
79,"If I Didn't Love You","Jason Aldean,Carrie Underwood",3,184,"country, acoustic country","Country, Folk","MACON",2021-11-12,03:32,46,68,18,0,48,0,10,-5,C♯/D♭,4,2022-06-21,1WQ40xJSvgDmD9K7ckJwux,"Broken Bow Records",3B,QMRSZ2101546
80,"Simple","Florida Georgia Line",71,200,"country, pop country, acoustic country","Country, Folk, Pop","Can't Say I Ain't Country",2019-02-15,03:05,36,88,8,0,86,10,10,-4,D#/E♭,4,2022-06-21,4L9Ds4mpD3SuYoWwFUlv16,"BMLG Records",5B,QM3E21802116
81,"What Ifs (feat. Lauren Alaina)","Kane Brown,Lauren Alaina",75,126,"country, pop country","Country, Pop","Kane Brown",2016-12-02,03:08,61,80,1,0,69,0,10,-5,A#/B♭,4,2022-06-21,7zVCrzzEJU7u24sbJPXA5W,"RCA Records Label Nashville",6B,USRN11600859
82,"Eyes On You","Chase Rice",1,97,"country, acoustic country","Country, Folk","Lambs & Lions",2017-11-17,03:02,61,65,32,0,48,0,20,-7,A,4,2022-06-21,5AnSllIrgGsCZzZJkVnApx,"Broken Bow Records",11B,QMRSZ1701931
83,"Drinkin' Problem","Midland",78,102,"country, honky tonk","Country","On The Rocks",2017-09-22,03:40,62,76,6,0,62,0,30,-6,A,4,2022-06-21,1vBpwxsLVwaR4evBIaFmqD,"Big Machine Records, LLC",11B,USCJY1638004
84,"Heartless - Wallen Album Mix","Morgan Wallen",61,111,"country","Country","Dangerous: The Double Album",2021-01-08,02:49,61,64,66,0,49,0,10,-4,B,4,2022-08-19,7iUmO03ChCW5VZdaycM4aX,"Big Loud / Republic",1B,USSM12005229
85,"She Won't Be Lonely Long","Clay Walker",71,113,"country, acoustic country, traditional country","Country, Folk, Traditional Music","She Won't Be Lonely Long",2010-06-08,03:29,64,76,1,0,32,0,20,-6,G,4,2022-06-21,0158TMiGmHyibaDeaUKayX,"Curb Records",9B,USCRB0909064
86,"We Are Tonight","Billy Currington",62,128,"country, acoustic country","Country, Folk","We Are Tonight",2013-01-01,03:52,56,81,3,0,47,0,20,-5,B,4,2022-06-21,2EvddT8rcO99bKH0rDHAYG,"Mercury Nashville",1B,USUM71303994
87,"Highway Don't Care","Tim McGraw,Taylor Swift,Keith Urban",68,158,"country","Country","Two Lanes Of Freedom",2013-01-01,04:36,47,79,2,0,50,0,0,-5,D,4,2022-06-21,4wFUdSCer8bdQsrp1M90sa,"Big Machine Records, LLC",10B,USCJY1218027
88,"Five More Minutes","Scotty McCreery",70,156,"country, acoustic country","Country, Folk","Seasons Change",2018-01-12,04:01,49,63,26,0,28,0,10,-5,G,4,2022-06-23,3qTmB5HxP9ilJaiM6B1yuk,"Sony Music Entertainment",9B,TCADB1704702
89,"Loving You Easy","Zac Brown Band",0,99,"country, acoustic country","Country, Folk","JEKYLL + HYDE",2015-04-28,02:35,72,60,1,0,36,0,0,-4,C♯/D♭,4,2022-06-25,69XcvSymPaTke2Qb6f3W6P,"Zac Brown",3B,USUG11500332
90,"Still Goin Down","Morgan Wallen",58,148,"country","Country","Still Goin Down",2020-11-19,03:06,58,75,49,0,72,0,20,-5,G,4,2022-06-25,096YtKWNRXdmYKFLelSBto,"Big Loud / Republic",9B,USUG12004206
91,"Take It From Me","Jordan Davis",70,100,"country","Country","Home State",2018-03-23,02:54,59,89,3,0,67,0,30,-3,A#/B♭,4,2022-07-10,3dCZm5HrG0jIXAHfNkg2H0,"MCA Nashville",6B,USUM71709446
92,"Waves","Luke Bryan",59,136,"country, acoustic country","Country, Folk","Born Here Live Here Die Here (Deluxe Edition)",2021-04-09,03:48,49,77,6,0,37,0,10,-4,C♯/D♭,4,2022-08-03,027269uzraETHuoG6aMs6a,"Capitol Records Nashville",3B,USUG12100296
93,"Kiss Tomorrow Goodbye","Luke Bryan",73,115,"country, acoustic country","Country, Folk","Tailgates & Tanlines",2011-01-01,03:23,57,94,1,0,58,0,30,-3,F minor,4,2022-08-03,3loYYWdPlLiUCq1jiSPfT6,"Capitol Nashville",4A,USCN11100151
94,"Silverado For Sale","Morgan Wallen",71,138,"country","Country","Dangerous: The Double Album",2021-01-08,03:44,59,78,17,0,39,0,10,-6,C,4,2022-08-19,1AGXmKhp5H6d1B2OwZwQdQ,"Big Loud / Republic",8B,USUG12004218
95,"If I Know Me","Morgan Wallen",5,100,"country","Country","If I Know Me",2018-04-27,02:37,78,60,77,0,67,10,10,-6,G#/A♭,4,2022-08-19,03d8S7FBY2kIzhP0E7l4rn,"Big Loud Records",4B,QZ22S1800005
96,"TRUCK","HARDY",3,120,"country, country rock","Country, Rock","A ROCK",2020-09-04,03:38,58,89,6,0,45,0,20,-4,D,4,2022-08-19,0OPcMpjhDyILRccj05f6S6,"Big Loud Records",10B,QZ22S1800120
97,"I Don't Want This Night To End","Luke Bryan",77,112,"country, acoustic country","Country, Folk","Tailgates & Tanlines",2011-01-01,03:39,62,73,3,0,38,0,20,-4,A minor,4,2022-08-19,7c1KTn1z8Gw8ouYdcF4qaG,"Capitol Nashville",8A,USCN11100148
98,"Most People Are Good","Luke Bryan",64,150,"country, acoustic country","Country, Folk","What Makes You Country",2017-12-08,03:41,59,73,18,0,58,0,10,-6,G#/A♭,4,2022-08-19,79LAFAkR1ATb4iIQvZuCL0,"Capitol Records Nashville",4B,USUM71705712
99,"Drink A Beer","Luke Bryan",69,78,"country, acoustic country","Country, Folk","Crash My Party",2013-01-01,03:22,48,43,84,0,30,0,20,-8,G#/A♭,4,2022-08-19,1PoGWZbJPGmViVi7CYbDUK,"Capitol Records Nashville",4B,USUM71307708
100,"Crash My Party","Luke Bryan",70,144,"country, acoustic country","Country, Folk","Crash My Party",2013-01-01,03:54,53,82,3,0,41,0,20,-4,G,4,2022-08-19,6GBUsjHfZuweYf5lQEz6mP,"Capitol Records Nashville",9B,USUM71303132
101,"Before He Cheats","Carrie Underwood",80,148,"country","Country","Some Hearts",2005-11-14,03:19,52,75,27,0,29,0,10,-3,F#/G♭ minor,4,2023-05-26,0ZUo4YjG4saFnEJhdWp9Bt,"Arista",11A,GBCTA0500197
102,"Play It Again","Luke Bryan",80,144,"country, acoustic country","Country, Folk","Crash My Party",2013-01-01,03:46,51,89,10,0,60,0,0,-3,B,4,2022-08-19,03fT3OHB9KyMtGMt2zwqCT,"Capitol Records Nashville",1B,USUM71307712
103,"Caught Up In The Country","Rodney Atkins,The Fisk Jubilee Singers",69,124,"country, acoustic country","Country, Folk","Caught Up In The Country",2019-05-10,02:40,60,81,1,0,69,0,50,-7,G,4,2022-08-19,4aGG4VOWGv9RwlYQNsBrkE,"Curb Records",9B,USCRB1813838
104,"Burn Out","Midland",73,100,"country, honky tonk","Country","On The Rocks",2017-09-22,03:08,67,72,29,0,80,0,20,-6,G,4,2022-08-19,7yrJnekdlwWARt5lmVqJ6L,"Big Machine Records, LLC",9B,USCJY1638003
105,"Up Down (feat. Florida Georgia Line)","Morgan Wallen,Florida Georgia Line",7,130,"country, pop country, acoustic country","Country, Folk, Pop","If I Know Me",2018-04-27,03:17,59,88,8,0,79,0,10,-3,F#/G♭,4,2022-08-19,3EWMoDIm6lzuR0zQKtuCJX,"Big Loud Records",2B,QZ22S1700025
